id;x;y
0.0;90.72348380999435;74.10407302920417
0.0;90.68897949849811;74.21373146390404
0.0;90.65563059455175;74.32351734621406
0.0;90.62341667877503;74.43342000623043
0.0;90.59231717491394;74.54342932555463
0.0;90.56231138002876;74.65353572870087
0.0;90.5333784933672;74.76373017268668
0.0;90.5054976438409;74.87400413499746
0.0;90.4786479160427;74.98434960011426
0.0;90.45280837475947;75.0947590447887
0.0;90.42795808795162;75.20522542224442
0.0;90.40407614818561;75.31574214547628
0.0;90.38114169251914;75.42630306981113
0.0;90.35913392085116;75.53690247488497
0.0;90.33803211275986;75.64753504618139
0.0;90.31781564286072;75.75819585626655
0.0;90.2984639947254;75.86888034584554
0.0;90.27995677340915;75.97958430475467
0.0;90.26227371663977;76.0903038529937
0.0;90.24539470472563;76.20103542189206
0.0;90.22929976924475;76.31177573549309
0.0;90.21396910057801;76.42252179223058
0.0;90.19938305435265;76.53327084696286
0.0;90.18552215686236;76.64402039342076
0.0;90.17236710953057;76.75476814711777
0.0;90.1598987924836;76.86551202876262
0.0;90.14809826729905;76.97625014820738
0.0;90.13694677899332;77.0869807889581
0.0;90.12642575731125;77.19770239326778
0.0;90.11651681737777;77.30841354782712
0.0;90.10720175976994;77.41911297006241
0.0;90.09846257006505;77.52979949504632
0.0;90.09028141791778;77.64047206302239
0.0;90.08264065571667;77.75112970754134
0.0;90.07552281686777;77.86177154420352
0.0;90.06891061374976;77.97239675999943
0.0;90.06278693538297;78.08300460323764
0.0;90.05713484485116;78.19359437404819
0.0;90.05193757651283;78.30416541544649
0.0;90.04717853303536;78.41471710494307
0.0;90.04284128228399;78.52524884668209
0.0;90.03890955409362;78.63576006409151
0.0;90.03536723695042;78.74625019302668
0.0;90.03219837460696;78.85671867538916
0.0;90.029387162653;78.96716495320197
0.0;90.02691794506195;79.07758846312265
0.0;90.02477521073068;79.18798863137522
0.0;90.02294359002914;79.2983648690828
0.0;90.02140785137411;79.40871656798252
0.0;90.02015289783999;79.5190430965048
0.0;90.01916376381817;79.62934379619958
0.0;90.01842561173466;79.73961797849273
0.0;90.01792372883514;79.84986492175584
0.0;90.01764352404487;79.96008386867399
1.0;94.01760755017744;79.96484773794016
1.0;94.01781664030702;79.86241713185318
1.0;94.0182288011721;79.76048135315045
1.0;94.0188553492822;79.65904511188751
1.0;94.01970747940003;79.55811315311212
1.0;94.020796261402;79.45769025424674
1.0;94.02213263706444;79.35778122217326
1.0;94.0237274167831;79.25839089000367
1.0;94.0255912762345;79.15952411352079
1.0;94.0277347529896;79.06118576727177
1.0;94.03016824309074;78.96338074029721
1.0;94.03290199760482;78.86611393147776
1.0;94.0359461191675;78.76939024448033
1.0;94.03931055853414;78.67321458228503
1.0;94.04300511115571;78.57759184127461
1.0;94.04703941379961;78.48252690486727
1.0;94.05142294123715;78.38802463667463
1.0;94.05616500302206;78.29408987316606
1.0;94.06127474038598;78.20072741582185
1.0;94.06676112328037;78.10794202275744
1.0;94.07263294759525;78.01573839980253
1.0;94.07889883258929;77.92412119101947
1.0;94.0855672185671;77.83309496864688
1.0;94.09264636484362;77.74266422245609
1.0;94.10014434803661;77.65283334851003
1.0;94.10806906073286;77.56360663731638
1.0;94.1164282105752;77.4749882613695
1.0;94.12522931982058;77.38698226207929
1.0;94.13447972542248;77.29959253608773
1.0;94.14418657969325;77.21282282097906
1.0;94.15435685160409;77.12667668039302
1.0;94.16499732878363;77.04115748855635
1.0;94.17611462027706;76.95626841425288
1.0;94.18771516013007;76.87201240425907
1.0;94.19980521186295;76.7883921662778
1.0;94.21239087390131;76.70541015141151
1.0;94.2254780860299;76.62306853622214
1.0;94.23907263693616;76.54136920443493
1.0;94.25318017290877;76.46031372835104
1.0;94.2678062077552;76.37990335004338
1.0;94.28295613399936;76.30013896241981
1.0;94.29863523541687;76.22102109024749
1.0;94.31484870096135;76.1425498712429
1.0;94.33160164012895;76.06472503734153
1.0;94.34889909980141;75.98754589627255
1.0;94.36674608260046;75.91101131357334
1.0;94.38514756677579;75.83511969518902
1.0;94.40410852763918;75.75986897081168
1.0;94.42363396054387;75.68525657812275
1.0;94.44372890539566;75.61127944811035
1.0;94.46439847266663;75.53793399164017
1.0;94.48564787086623;75.4652160874643
1.0;94.50748243540667;75.39312107185658
1.0;94.52990765878131;75.32164373006569
1.0;94.55292922195471;75.2507782897772
1.0;94.5765530268425;75.18051841677436
1.0;94.60078522973866;75.11085721298282
1.0;94.62563227552612;75.04178721707768
1.0;94.65110093248553;74.9733004078212
1.0;94.67719832749631;74.90538821028696
1.0;94.70393198140364;74.8380415051099
1.0;94.73130984430654;74.77125064088328
1.0;94.75934033050459;74.70500544980057
1.0;94.78803235282544;74.63929526661599
1.0;94.81739535604255;74.57410895096857
1.0;94.84743934908253;74.50943491308433
1.0;94.87817493571451;74.4452611428379
1.0;94.90961334341158;74.38157524211968
1.0;94.94176645007451;74.3183644604183
1.0;94.97464680831389;74.25561573349005
1.0;95.00826766699616;74.19331572494914
1.0;95.04264298977378;74.13145087057474
1.0;95.07778747033841;74.07000742509305
1.0;95.11371654415984;74.00897151115839
1.0;95.15044639650165;73.9483291702222
1.0;95.18799396653593;73.88806641495019
1.0;95.22637694741651;73.82816928282013
1.0;95.26561378220846;73.76862389051016
1.0;95.30572365561363;73.70941648867048
1.0;95.34672648147651;73.65053351665793
1.0;95.38864288609926;73.59196165680622
1.0;95.43149418744102;73.53368788780372
1.0;95.47530237032194;73.47569953675527
1.0;95.52009005779688;73.41798432951524
1.0;95.5658804789063;73.36053043889606
1.0;95.61269743305157;73.30332653037843
1.0;95.66056525127877;73.24636180497681
1.0;95.7095087547871;73.18962603894649
1.0;95.75955321100581;73.13310962005392
1.0;95.81072428760702;73.07680358017272
1.0;95.86304800483822;73.02069962400952
1.0;95.91655068657064;72.96479015380808
1.0;95.97125891046562;72.90906828992603
1.0;96.02719945766125;72.85352788722375
1.0;96.08439926237683;72.79816354725021
1.0;96.14288536182181;72.74297062625448
1.0;96.20268484678135;72.68794523909327
1.0;96.2638248132299;72.63308425914461
1.0;96.32633231530177;72.57838531437322
1.0;96.39023431991995;72.52384677972616
1.0;96.45555766335504;72.4694677660657
1.0;96.52232900995482;72.41524810587089
1.0;96.59057481325118;72.36118833595883
1.0;96.66032127961826;72.30728967749336
1.0;96.73159433462024;72.25355401355871
1.0;96.80441959215497;72.19998386458411
2.0;104.03315811590083;22.058782827552964
2.0;104.11345292449995;22.059278207739247
2.0;104.19366005632293;22.06062073989968
2.0;104.27378058189846;22.06280601983312
2.0;104.35381542548727;22.065829763592234
2.0;104.43376536142814;22.069687800607827
2.0;104.51363101091533;22.07437606673297
2.0;104.59341283920396;22.079890597232428
2.0;104.67311115323855;22.08622751974198
2.0;104.75272609969736;22.093383047221483
2.0;104.83225766344492;22.101353470924515
2.0;104.91170566638249;22.110135153406425
2.0;104.99106976668563;22.119724521591532
2.0;105.07034945841674;22.130118059919056
2.0;105.14954407149915;22.141312303586
2.0;105.22865277203866;22.153303831904182
2.0;105.30767456297757;22.16608926178706
2.0;105.38660828506546;22.17966524138088
2.0;105.46545261813077;22.194028443853245
2.0;105.54420608263598;22.209175561350918
2.0;105.62286704150013;22.22510329913738
2.0;105.70143370217103;22.241808369919323
2.0;105.77990411892998;22.259287488370024
2.0;105.8582761954118;22.27753736585637
2.0;105.93654768732289;22.296554705374966
2.0;106.01471620534015;22.316336196701787
2.0;106.0927792181743;22.336878511758556
2.0;106.17073405578056;22.35817830019818
2.0;106.2485779127011;22.38023218521036
2.0;106.32630785152311;22.403036759547774
2.0;106.40392080643774;22.426588581772176
2.0;106.48141358688467;22.450884172719093
2.0;106.55878288126856;22.475920012178918
2.0;106.63602526073386;22.501692535791587
2.0;106.71313718298475;22.528198132151388
2.0;106.79011499613816;22.555433140117838
2.0;106.86695494259814;22.583393846328097
2.0;106.94365316294076;22.61207648290592
2.0;107.02020569979882;22.641477225361736
2.0;107.09660850173724;22.67159219067811
2.0;107.17285742710972;22.70241743557453
2.0;107.24894824788844;22.733948954945298
2.0;107.32487665345937;22.766182680463924
2.0;107.40063825437565;22.799114479347477
2.0;107.47622858606289;22.832740153274134
2.0;107.55164311247059;22.867055437446986
2.0;107.62687722966417;22.90205599979736
2.0;107.70192626935302;22.937737440320667
2.0;107.77678550235056;22.974095290537978
2.0;107.85145014196213;23.01112501307643
2.0;107.92591534729823;23.048822001361813
2.0;108.00017622650986;23.087181579416576
2.0;108.07422783994386;23.126199001756802
2.0;108.14806520321648;23.16586945338168
2.0;108.22168329020374;23.20618804984927
2.0;108.29507703594722;23.247149837432346
2.0;108.36824133947486;23.288749793348543
2.0;108.44117106653634;23.33098282605891
2.0;108.51386105225255;23.373843775629393
2.0;108.58630610367975;23.41732741414982
2.0;108.65850100228865;23.461428446205257
2.0;108.73044050635896;23.506141509394745
2.0;108.80211935329046;23.551461174892626
2.0;108.87353226183156;23.597381948047957
2.0;108.94467393422647;23.643898269017562
2.0;109.01553905828267;23.69100451342867
2.0;109.0861223093599;23.7386949930671
2.0;109.15641835228253;23.78696395658727
2.0;109.22642184317706;23.83580559024051
2.0;109.29612743123658;23.88521401861822
2.0;109.36552976041416;23.93518330540678
2.0;109.43462347104729;23.985707454151203
2.0;109.50340320141541;24.036780409024665
2.0;109.57186358923269;24.088396055601315
2.0;109.63999927307822;24.14054822162989
2.0;109.70780489376604;24.19323067780578
2.0;109.77527509565694;24.246437138539463
2.0;109.84240452791464;24.300161262719204
2.0;109.90918784570854;24.354396654466242
2.0;109.97561971136513;24.409136863880722
2.0;110.04169479547069;24.464375387776748
2.0;110.10740777792749;24.520105670405147
2.0;110.17275334896549;24.57632110416259
2.0;110.23772621011234;24.63301503028582
2.0;110.30232107512346;24.690180739529925
2.0;110.36653267087478;24.74781147282964
2.0;110.4303557382201;24.80590042194276
2.0;110.49378503281564;24.864440730074868
2.0;110.55681532591353;24.92342549248467
2.0;110.61944140512672;24.982847757069344
2.0;110.68165807516733;25.042700524929288
2.0;110.7434601585606;25.102976750911893
2.0;110.80484249633629;25.163669344133886
3.0;113.62502099033493;22.331886024055322
3.0;113.54423783545747;22.251989321620204
3.0;113.46285942194599;22.172595809691224
3.0;113.3808882989786;22.09371199172584
3.0;113.29832699706851;22.015344416817022
3.0;113.21517802875162;21.937499680214493
3.0;113.1314438892962;21.860184423867402
3.0;113.04712705743658;21.783405336988086
3.0;112.96222999613369;21.707169156636382
3.0;112.87675515336365;21.63148266832409
3.0;112.79070496293724;21.556352706638833
3.0;112.70408184535225;21.481786155886706
3.0;112.61688820868069;21.40778995075288
3.0;112.52912644949352;21.334371076979224
3.0;112.44079895382468;21.261536572058095
3.0;112.35190809817705;21.189293525940997
3.0;112.26245625057248;21.11764908176107
3.0;112.17244577164807;21.04661043656796
3.0;112.08187901580125;20.97618484207372
3.0;111.99075833238574;20.90637960540807
3.0;111.8990860669608;20.837202089881373
3.0;111.80686456259613;20.76865971575345
3.0;111.71409616123444;20.700759961006227
3.0;111.62078320511424;20.633510362118116
3.0;111.52692803825511;20.56691851483774
3.0;111.43253300800728;20.50099207495468
3.0;111.3376004666681;20.435738759064414
3.0;111.24213277316728;20.37116634532486
3.0;111.14613229482305;20.307282674201378
3.0;111.04960140917105;20.244095649197146
3.0;110.9525425058681;20.181613237565514
3.0;110.85495798867242;20.119843471000838
3.0;110.75685027750205;20.058794446303995
3.0;110.65822181057298;19.9984743260187
3.0;110.55907504661846;19.938891339034438
3.0;110.45941246719072;19.880053781151656
3.0;110.3592365790461;19.821970015604748
3.0;110.25854991661465;19.76464847353794
3.0;110.15735504455446;19.708097654429288
3.0;110.05565456039174;19.652326126457442
3.0;109.95345109724629;19.597342526806006
3.0;109.8507473266425;19.54315556189976
3.0;109.74754596140552;19.489774007567174
3.0;109.64384975864178;19.437206709123156
3.0;109.53966152280273;19.385462581366024
3.0;109.43498410883063;19.334550608482402
3.0;109.32982042538428;19.284479843853713
3.0;109.22417343814253;19.23525940975762
3.0;109.11804617318309;19.186898496957912
3.0;109.01144172043311;19.13940636417597
3.0;108.90436323718829;19.092792337437075
3.0;108.79681395169612;19.047065809284693
3.0;108.68879716679857;19.00223623785581
3.0;108.58031626362917;18.95831314581051
3.0;108.47137470535851;18.915306119108866
3.0;108.36197604098174;18.87322480562853
3.0;108.25212390914109;18.832078913616233
3.0;108.1418220419758;18.791878209966782
3.0;108.03107426899103;18.752632518323274
3.0;107.91988452093695;18.71435171699244
3.0;107.8082568336882;18.677045736669367
3.0;107.69619535211366;18.640724557966234
3.0;107.58370433392545;18.605398208739977
3.0;107.47078815349563;18.571076761214375
3.0;107.35745130562822;18.537770328892464
3.0;107.2436984092739;18.50548906325583
3.0;107.12953421117379;18.474243150247872
3.0;107.01496358941792;18.444042806538935
3.0;106.89999155690434;18.41489827557177
3.0;106.78462326468312;18.386819823386894
3.0;106.66886400516995;18.359817734227903
3.0;106.55271921521313;18.33390230592811
3.0;106.43619447899727;18.309083845080547
3.0;106.3192955307675;18.285372661994668
3.0;106.20202825735646;18.26277906544399
3.0;106.0843987004974;18.241313357210192
3.0;105.96641305890591;18.22098582643031
3.0;105.8480776901131;18.201806743754897
3.0;105.72939911203295;18.183786355326323
3.0;105.61038400424711;18.166934876587632
3.0;105.49103920899033;18.151262485933707
3.0;105.37137173182033;18.136779318217798
3.0;105.25138874195667;18.123495458127785
3.0;105.13109757227335;18.111420933447892
3.0;105.01050571893121;18.10056570822278
3.0;104.88962084063665;18.09093967584234
3.0;104.76845075751461;18.082552652066607
3.0;104.6470034495847;18.075414368011455
3.0;104.5252870548307;18.069534463116813
3.0;104.40330986685503;18.064922478120234
3.0;104.28108033211157;18.061587848059464
3.0;104.15860704671155;18.059539895328715
3.0;104.03589875279899;18.058787822813816
4.0;74.01842849397771;104.0405569688869
4.0;74.01850253512332;104.14044516482171
4.0;74.01857104132213;104.24033519893729
4.0;74.01863410385046;104.34022707111117
4.0;74.01869181398956;104.44012078122087
4.0;74.01874426302575;104.54001632914373
4.0;74.0187915422504;104.63991371475706
4.0;74.01883374295988;104.73981293793804
4.0;74.01887095645561;104.83971399856382
4.0;74.01890327404406;104.93961689651147
4.0;74.01893078703668;105.03952163165795
4.0;74.01895358674999;105.1394282038802
4.0;74.01897176450554;105.23933661305507
4.0;74.01898541162991;105.33924685905936
4.0;74.0189946194547;105.43915894176982
4.0;74.01899947931655;105.53907286106312
4.0;74.01900008255713;105.63898861681591
4.0;74.01899652052316;105.7389062089048
4.0;74.01898888456634;105.83882563720631
4.0;74.01897726604348;105.93874690159697
4.0;74.01896175631634;106.03867000195326
4.0;74.01894244675181;106.13859493815163
4.0;74.01891942872169;106.23852171006845
4.0;74.01889279360289;106.33845031758014
4.0;74.01886263277736;106.43838076056306
4.0;74.01882903763205;106.5383130388935
4.0;74.01879209955892;106.63824715244783
4.0;74.01875190995506;106.73818310110232
4.0;74.01870856022245;106.83812088473324
4.0;74.01866214176823;106.93806050321687
4.0;74.01861274600451;107.0380019564295
4.0;74.01856046434841;107.13794524424735
4.0;74.01850538822214;107.23789036654665
4.0;74.01844760905291;107.33783732320369
4.0;74.01838721827298;107.43778611409466
4.0;74.01832430731962;107.53773673909585
4.0;74.0182589676351;107.63768919808346
4.0;74.01819129066682;107.73764349093378
4.0;74.01812136786712;107.83759961752303
4.0;74.01804929069343;107.93755757772749
4.0;74.01797515060817;108.03751737142343
4.0;74.01789903907881;108.13747899848713
4.0;74.01782104757784;108.23744245879487
4.0;74.01774126758282;108.337407752223
4.0;74.01765979057632;108.4373748786478
4.0;74.01757670804591;108.53734383794564
4.0;74.01749211148423;108.63731462999287
4.0;74.01740609238894;108.73728725466587
4.0;74.01731874226273;108.83726171184104
4.0;74.01723015261334;108.93723800139479
4.0;74.0171404149535;109.03721612320358
4.0;74.01704962080102;109.13719607714386
4.0;74.0169578616787;109.2371778630921
4.0;74.01686522911442;109.33716148092486
4.0;74.01677181464103;109.43714693051865
4.0;74.01667770979647;109.53713421175004
4.0;74.01658300612368;109.63712332449563
4.0;74.01648779517063;109.73711426863204
4.0;74.01639216849036;109.83710704403587
4.0;74.01629621764086;109.93710165058388
4.0;74.01620003418526;110.03709808815269
4.0;74.01610370969162;110.13709635661907
4.0;74.01600733573311;110.23709645585977
4.0;74.0159110038879;110.33709838575157
4.0;74.01581480573915;110.4371021461713
4.0;74.01571883287515;110.5371077369958
4.0;74.01562317688911;110.63711515810192
4.0;74.01552792937937;110.73712440936659
4.0;74.01543318194925;110.83713549066671
4.0;74.0153390262071;110.93714840187924
4.0;74.01524555376632;111.03716314288118
4.0;74.01515285624532;111.13717971354953
4.0;74.01506102526756;111.23719811376131
4.0;74.01497015246154;111.3372183433936
4.0;74.01488032946077;111.43724040232347
4.0;74.0147916479038;111.537264290428
4.0;74.01470419943423;111.63729000758437
4.0;74.01461807570064;111.73731755366971
4.0;74.01453336835671;111.83734692856119
4.0;74.0144501690611;111.937378132136
4.0;74.01436856947754;112.03741116427135
4.0;74.01428866127475;112.1374460248445
4.0;74.0142105361265;112.23748271373263
4.0;74.01413428571163;112.33752123081308
4.0;74.01406000171394;112.43756157596307
4.0;74.01398777582233;112.53760374905991
4.0;74.01391769973067;112.6376477499809
4.0;74.01384986513791;112.73769357860333
4.0;74.01378436374803;112.83774123480454
4.0;74.01372128727002;112.93779071846181
4.0;74.01366072741789;113.0378420294525
4.0;74.01360277591071;113.13789516765392
4.0;74.01354752447259;113.23795013294341
4.0;74.01349506483263;113.33800692519827
4.0;74.013445488725;113.43806554429585
4.0;74.01339888788888;113.53812599011344
4.0;74.01335535406852;113.63818826252837
4.0;74.01331497901313;113.7382523614179
4.0;74.01327785447702;113.83831828665934
4.0;74.01324407221952;113.93838603812998
4.0;74.01321372400494;114.038455615707
4.0;74.01318690160268;114.1385270192677
4.0;74.01316369678716;114.23860024868924
4.0;74.01314420133781;114.3386753038488
4.0;74.01312850703914;114.43875218462357
4.0;74.0131167056806;114.53883089089064
4.0;74.01310888905678;114.6389114225271
4.0;74.01310514896723;114.73899377941
4.0;74.01310557721658;114.83907796141635
4.0;74.01311026561442;114.9391639684231
4.0;74.01311930597545;115.03925180030721
4.0;74.01313279011937;115.13934145694549
4.0;74.0131508098709;115.23943293821479
4.0;74.0131734570598;115.33952624399187
4.0;74.0132008235209;115.43962137415342
4.0;74.01323300109401;115.53971832857606
4.0;74.01327008162397;115.63981710713638
4.0;74.0133121569607;115.73991770971087
4.0;74.01335931895909;115.84002013617594
4.0;74.01341165947913;115.94012438640794
4.0;74.0134692703858;116.04023046028315
4.0;74.01353224354911;116.14033835767772
4.0;74.0136006708441;116.24044807846774
4.0;74.0136746441509;116.34055962252921
4.0;74.01375425535456;116.440672989738
4.0;74.01383959634528;116.54078817996994
4.0;74.01393075901821;116.64090519310066
4.0;74.01402783527355;116.74102402900577
4.0;74.01413091701657;116.84114468756071
4.0;74.01424009615754;116.9412671686408
4.0;74.01435546461175;117.04139147212129
4.0;74.01447711429955;117.14151759787723
4.0;74.0146051371463;117.24164554578356
4.0;74.0147396250824;117.34177531571511
4.0;74.01488067004327;117.44190690754651
4.0;74.0150283639694;117.54204032115231
4.0;74.01518279880626;117.64217555640685
4.0;74.0153440665044;117.74231261318435
4.0;74.01551225901933;117.84245149135883
4.0;74.01568746831167;117.94259219080415
4.0;74.01586978634704;118.04273471139402
4.0;74.01605930509608;118.14287905300196
4.0;74.01625611653446;118.24302521550129
4.0;74.01646031264292;118.34317319876514
4.0;74.01667198540719;118.44332300266647
4.0;74.01689122681802;118.54347462707801
4.0;74.01711812887123;118.6436280718723
4.0;74.01735278356765;118.74378333692167
4.0;74.01759528291315;118.8439404220982
4.0;74.01784571891862;118.94409932727378
4.0;74.01810418359999;119.04426005232006
4.0;74.0183707689782;119.14442259710842
4.0;74.01864556707925;119.24458696151005
4.0;74.01892866993413;119.34475314539587
4.0;74.01922016957892;119.44492114863657
4.0;74.01952015805466;119.54509097110248
5.0;78.0195017051257;119.5329411646139
5.0;78.0192027334851;119.43311193437938
5.0;78.01891221112281;119.33328086046156
5.0;78.0186300469251;119.23344794297739
5.0;78.01835614977324;119.13361318204406
5.0;78.01809042854342;119.033776577779
5.0;78.01783279210686;118.93393813029986
5.0;78.0175831493297;118.83409783972462
5.0;78.01734140907307;118.73425570617141
5.0;78.0171074801931;118.63441172975865
5.0;78.01688127154084;118.53456591060494
5.0;78.01666269196232;118.43471824882914
5.0;78.01645165029858;118.3348687445503
5.0;78.01624805538559;118.23501739788767
5.0;78.01605181605429;118.13516420896072
5.0;78.01586284113058;118.03530917788909
5.0;78.01568103943539;117.93545230479265
5.0;78.01550631978455;117.83559358979143
5.0;78.01533859098889;117.73573303300564
5.0;78.0151777618542;117.63587063455566
5.0;78.01502374118125;117.53600639456207
5.0;78.01487643776576;117.43614031314557
5.0;78.01473576039847;117.33627239042706
5.0;78.014601617865;117.23640262652754
5.0;78.01447391894601;117.1365310215682
5.0;78.01435257241711;117.0366575756704
5.0;78.01423748704886;116.93678228895558
5.0;78.01412857160682;116.83690516154535
5.0;78.0140257348515;116.73702619356142
5.0;78.01392888553839;116.63714538512566
5.0;78.0138379324179;116.53726273636005
5.0;78.01375278423549;116.43737824738665
5.0;78.01367334973152;116.33749191832769
5.0;78.01359953764135;116.23760374930546
5.0;78.01353125669533;116.1377137404424
5.0;78.0134684156187;116.03782189186097
5.0;78.01341092313174;115.93792820368381
5.0;78.0133586879497;115.8380326760336
5.0;78.01331161878275;115.73813530903315
5.0;78.01326962433606;115.63823610280528
5.0;78.01323261330975;115.53833505747295
5.0;78.01320049439894;115.43843217315919
5.0;78.01317317629369;115.33852744998705
5.0;78.01315056767903;115.23862088807971
5.0;78.01313257723497;115.1387124875604
5.0;78.01311911363648;115.03880224855239
5.0;78.01311008555348;114.93889017117897
5.0;78.0131054016509;114.83897625556358
5.0;78.01310497058861;114.73906050182963
5.0;78.01310870102147;114.63914291010062
5.0;78.01311650159926;114.53922348050007
5.0;78.01312828096678;114.43930221315154
5.0;78.01314394776377;114.33937910817865
5.0;78.01316341062495;114.23945416570503
5.0;78.01318657818;114.13952738585435
5.0;78.0132133590536;114.0395987687503
5.0;78.01324366186532;113.93966831451662
5.0;78.01327739522976;113.83973602327706
5.0;78.01331446775652;113.73980189515538
5.0;78.01335478805007;113.63986593027538
5.0;78.01339826470992;113.53992812876082
5.0;78.01344480633055;113.43998849073556
5.0;78.01349432150138;113.34004701632341
5.0;78.0135467188068;113.24010370564821
5.0;78.01360190682615;113.14015855883378
5.0;78.0136597941338;113.04021157600398
5.0;78.01372028929904;112.94026275728265
5.0;78.01378330088612;112.84031210279365
5.0;78.0138487374543;112.74035961266078
5.0;78.01391650755778;112.64040528700794
5.0;78.01398651974573;112.54044912595892
5.0;78.01405868256228;112.44049112963756
5.0;78.01413290454654;112.34053129816768
5.0;78.01420909423261;112.24056963167307
5.0;78.01428716014952;112.14060613027756
5.0;78.01436701082127;112.04064079410489
5.0;78.01444855476687;111.94067362327885
5.0;78.01453170050024;111.84070461792318
5.0;78.01461635653033;111.7407337781616
5.0;78.014702431361;111.64076110411783
5.0;78.01478983349111;111.54078659591558
5.0;78.01487847141448;111.44081025367849
5.0;78.01496825361991;111.34083207753024
5.0;78.01505908859116;111.24085206759443
5.0;78.01515088480694;111.14087022399467
5.0;78.01524355074096;111.04088654685455
5.0;78.01533699486187;110.94090103629762
5.0;78.01543112563331;110.84091369244739
5.0;78.0155258515139;110.74092451542737
5.0;78.01562108095716;110.64093350536103
5.0;78.01571672241168;110.54094066237182
5.0;78.0158126843209;110.44094598658317
5.0;78.01590887512337;110.34094947811846
5.0;78.01600520325246;110.24095113710105
5.0;78.01610157713662;110.14095096365426
5.0;78.01619790519922;110.04094895790143
5.0;78.01629409585858;109.94094511996582
5.0;78.01639005752806;109.84093944997065
5.0;78.0164856986159;109.74093194803919
5.0;78.01658092752537;109.6409226142946
5.0;78.01667565265467;109.54091144886007
5.0;78.01676978239702;109.44089845185871
5.0;78.01686322514054;109.34088362341366
5.0;78.01695588926837;109.24086696364797
5.0;78.0170476831586;109.14084847268474
5.0;78.01713851518429;109.04082815064696
5.0;78.01722829371344;108.94080599765766
5.0;78.01731692710909;108.84078201383983
5.0;78.01740432372918;108.74075619931641
5.0;78.01749039192664;108.64072855421036
5.0;78.01757504004938;108.5406990786446
5.0;78.01765817644025;108.44066777274199
5.0;78.01773970943711;108.34063463662545
5.0;78.01781954737275;108.24059967041782
5.0;78.01789759857496;108.14056287424198
5.0;78.01797377136644;108.0405242482207
5.0;78.01804797406494;107.94048379247683
5.0;78.01812011498312;107.84044150713318
5.0;78.01819010242863;107.74039739231252
5.0;78.01825784470407;107.64035144813762
5.0;78.01832325010704;107.54030367473128
5.0;78.01838622693008;107.44025407221626
5.0;78.01844668346071;107.34020264071535
5.0;78.0185045279814;107.24014938035124
5.0;78.01855966876965;107.14009429124677
5.0;78.01861201409783;107.04003737352464
5.0;78.01866147223335;106.93997862730764
5.0;78.01870795143857;106.83991805271856
5.0;78.01875135997084;106.73985564988016
5.0;78.01879160608239;106.63979141891522
5.0;78.01882859802055;106.53972535994654
5.0;78.01886224402752;106.43965747309697
5.0;78.01889245234048;106.33958775848932
5.0;78.01891913119165;106.23951621624643
5.0;78.01894218880811;106.1394428464912
5.0;78.01896153341198;106.03936764934652
5.0;78.01897707322034;105.93929062493534
5.0;78.01898871644524;105.83921177338058
5.0;78.01899637129367;105.73913109480527
5.0;78.01899994596758;105.63904858933245
5.0;78.01899934866395;105.53896425708514
5.0;78.0189944875747;105.4388780981865
5.0;78.01898527088667;105.33879011275967
5.0;78.01897160678173;105.23870030092787
5.0;78.0189534034367;105.13860866281435
5.0;78.01893056902334;105.03851519854243
