0,3.7125066444316124,9.893587642938712
1,3.0991419695374747,10.113958184816846
2,1.4573814325453807,10.084575445899763
3,1.4279986936282962,10.484915263645037
4,3.062413545891119,10.503279475468215
5,3.088123442443568,10.510625160197486
6,3.0771049153496612,10.892600766119584
7,1.4683999596392874,10.89627360848422
8,1.439017220722203,10.510625160197486
9,3.10281481190211,10.999113194694015
10,3.095469127172839,12.0201633720627
11,3.4994817872827504,11.994453475510252
12,3.477444733094937,11.043187303069642
13,3.5215188414705634,11.050532987798913
14,3.53253736856447,11.983434948416345
15,3.888803077934119,11.979762106051709
16,3.8998216050280257,11.002786037058652
17,3.9512413981329235,10.892600766119584
18,5.596674777489653,10.89627360848422
19,5.604020462218925,10.521643687291393
20,3.9989883488731857,10.532662214385299
21,3.9989883488731857,10.506952317832852
22,5.600347619854288,10.506952317832852
23,5.5783105656664755,10.10293965772294
24,3.9879698217792794,10.110285342452212
